10451,"Beans, Dry, Navy, 255 (0% moisture)",238
10452,"Beans, Dry, Navy, 568 (0% moisture)",51
10453,"Beans, Dry, Navy, 294 (0% moisture)",122
10454,"Beans, Dry, Navy, 589 (0% moisture)",222
10455,"Beans, Dry, Navy, 246 (0% moisture)",27
10456,"Beans, Dry, Navy, 587 (0% moisture)",99
10457,"Beans, Dry, Navy, 236 (0% moisture)",85
10458,"Beans, Dry, Navy, 530 (0% moisture)",0
10459,"Beans, Dry, Navy, 241 (0% moisture)",12
10460,"Beans, Dry, Navy, 554 (0% moisture)",219
10461,"Beans, Dry, Navy, 234 (0% moisture)",78
10462,"Beans, Dry, Navy, 626 (0% moisture)",133
10463,"Beans, Dry, Navy, 228 (0% moisture)",229
10464,"Beans, Dry, Navy, 623 (0% moisture)",116
10465,"Beans, Dry, Navy, 268 (0% moisture)",146
10466,"Beans, Dry, Navy, 548 (0% moisture)",102
10467,"Beans, Dry, Navy, 386 (0% moisture)",116
10468,"Beans, Dry, Navy, 719 (0% moisture)",269
10469,"Beans, Dry, Navy, 253 (0% moisture)",279
10470,"Beans, Dry, Navy, 523 (0% moisture)",270
10471,"Beans, Dry, Navy, 319 (0% moisture)",283
10472,"Beans, Dry, Navy, 609 (0% moisture)",271
10473,"Beans, Dry, Navy, 422 (0% moisture)",250
10474,"Beans, Dry, Navy, 313 (0% moisture)",122
10475,"Beans, Dry, Navy, 721 (0% moisture)",126
10476,"Beans, Dry, Navy, 561 (0% moisture)",174
10477,"Beans, Dry, Navy, 283 (0% moisture)",97
10478,"Beans, Dry, Navy, 525 (0% moisture)",130
10479,"Beans, Dry, Navy, 264 (0% moisture)",74
10480,"Beans, Dry, Navy, 567 (0% moisture)",30
10481,"Beans, Dry, Navy, 226 (0% moisture)",297
10482,"Beans, Dry, Navy, 558 (0% moisture)",145
10483,"Beans, Dry, Navy, 281 (0% moisture)",233
10484,"Beans, Dry, Navy, 546 (0% moisture)",257
10485,"Beans, Dry, Navy, 295 (0% moisture)",119
10486,"Beans, Dry, Navy, 543 (0% moisture)",76
10487,"Beans, Dry, Navy, 220 (0% moisture)",181
10488,"Beans, Dry, Navy, 521 (0% moisture)",71
10489,"Beans, Dry, Navy, 213 (0% moisture)",165
10490,"Beans, Dry, Navy, 628 (0% moisture)",30
10491,"Beans, Dry, Navy, 237 (0% moisture)",228
10492,"Beans, Dry, Navy, 532 (0% moisture)",107
10493,"Beans, Dry, Navy, 316 (0% moisture)",191
10494,"Beans, Dry, Navy, 535 (0% moisture)",149
10495,"Beans, Dry, Navy, 290 (0% moisture)",215
10496,"Beans, Dry, Navy, 539 (0% moisture)",270
10497,"Beans, Dry, Navy, 307 (0% moisture)",16
10498,"Beans, Dry, Navy, 614 (0% moisture)",287
10499,"Beans, Dry, Navy, 252 (0% moisture)",64
10500,"Beans, Dry, Navy, 565 (0% moisture)",284
10501,"Beans, Dry, Navy, 277 (0% moisture)",130
10502,"Beans, Dry, Navy, 559 (0% moisture)",147
10503,"Beans, Dry, Navy, 216 (0% moisture)",207
10504,"Beans, Dry, Navy, 541 (0% moisture)",295
10505,"Beans, Dry, Navy, 312 (0% moisture)",184
10506,"Beans, Dry, Navy, 551 (0% moisture)",69
10507,"Beans, Dry, Navy, 257 (0% moisture)",81
10508,"Beans, Dry, Navy, 555 (0% moisture)",193
10509,"Beans, Dry, Navy, 308 (0% moisture)",280
10510,"Beans, Dry, Navy, 612 (0% moisture)",163
10511,"Beans, Dry, Navy (0% moisture)",274
10512,"Beans, Dry, Light Red Kidney, 11F-8186 (0% moisture)",292
10513,"Beans, Dry, Light Red Kidney (0% moisture)",202
10514,"Beans, Dry, Brown, 351 (0% moisture)",92
10515,"Beans, Dry, Brown, 679 (0% moisture)",59
10516,"Beans, Dry, Brown (0% moisture)",181
10517,"Beans, Dry, Flor de Mayo, 443 (0% moisture)",73
10518,"Beans, Dry, Flor de Mayo, 823 (0% moisture)",270
10519,"Beans, Dry, Flor de Mayo (0% moisture)",44
10520,"Beans, Dry, Carioca, 11F-8001 (0% moisture)",93
10521,"Beans, Dry, Carioca, 11F-8104 (0% moisture)",63
10522,"Beans, Dry, Carioca, 217 (0% moisture)",215
10523,"Beans, Dry, Carioca, 622 (0% moisture)",94
10524,"Beans, Dry, Carioca (0% moisture)",196
10525,"Beans, Dry, Tan, 11F-8005 (0% moisture)",219
10526,"Beans, Dry, Tan, 11F-8175 (0% moisture)",137
10527,"Beans, Dry, Tan, 11F-8042 (0% moisture)",4
10528,"Beans, Dry, Tan, 11F-8148 (0% moisture)",190
10529,"Beans, Dry, Tan, 302 (0% moisture)",195
10530,"Beans, Dry, Tan, 540 (0% moisture)",14
10531,"Beans, Dry, Tan, 231 (0% moisture)",91
10532,"Beans, Dry, Tan, 577 (0% moisture)",51
10533,"Beans, Dry, Tan (0% moisture)",81
10534,"Beans, Dry, Pinto, 11F-8006 (0% moisture)",128
10535,"Beans, Dry, Pinto, 11F-8106 (0% moisture)",94
10536,"Beans, Dry, Pinto, 11F-8091 (0% moisture)",181
10537,"Beans, Dry, Pinto, 11F-8147 (0% moisture)",203
10538,"Beans, Dry, Pinto, 11F-8075 (0% moisture)",195
10539,"Beans, Dry, Pinto, 11F-8157 (0% moisture)",148
10540,"Beans, Dry, Pinto, 11F-8096 (0% moisture)",146
10541,"Beans, Dry, Pinto, 11F-8191 (0% moisture)",225
10542,"Beans, Dry, Pinto, 11F-8012 (0% moisture)",285
10543,"Beans, Dry, Pinto, 11F-8170 (0% moisture)",271
10544,"Beans, Dry, Pinto, 11F-8099 (0% moisture)",253
10545,"Beans, Dry, Pinto, 11F-8114 (0% moisture)",266
10546,"Beans, Dry, Pinto, 11F-8024 (0% moisture)",26
10547,"Beans, Dry, Pinto, 11F-8151 (0% moisture)",290
10548,"Beans, Dry, Pinto, 11F-8081 (0% moisture)",133
10549,"Beans, Dry, Pinto, 11F-8133 (0% moisture)",240
10550,"Beans, Dry, Pinto, 11F-8035 (0% moisture)",114
10551,"Beans, Dry, Pinto, 11F-8164 (0% moisture)",149
10552,"Beans, Dry, Pinto, 11F-8048 (0% moisture)",54
10553,"Beans, Dry, Pinto, 11F-8144 (0% moisture)",41
10554,"Beans, Dry, Pinto, 11F-8088 (0% moisture)",148
10555,"Beans, Dry, Pinto, 11F-8159 (0% moisture)",205
10556,"Beans, Dry, Pinto, 11F-8069 (0% moisture)",40
10557,"Beans, Dry, Pinto, 11F-8101 (0% moisture)",19
10558,"Beans, Dry, Pinto, 11F-8089 (0% moisture)",189
10559,"Beans, Dry, Pinto, 11F-8167 (0% moisture)",249
10560,"Beans, Dry, Pinto, 11F-8094 (0% moisture)",67
10561,"Beans, Dry, Pinto, 11F-8121 (0% moisture)",12
10562,"Beans, Dry, Pinto, 11F-8049 (0% moisture)",97
10563,"Beans, Dry, Pinto, 11F-8176 (0% moisture)",136
10564,"Beans, Dry, Pinto, 11F-8095 (0% moisture)",49
10565,"Beans, Dry, Pinto, 11F-8173 (0% moisture)",199
10566,"Beans, Dry, Pinto, 11F-8038 (0% moisture)",173
10567,"Beans, Dry, Pinto, 11F-8196 (0% moisture)",179
10568,"Beans, Dry, Pinto, 11F-8047 (0% moisture)",29
10569,"Beans, Dry, Pinto, 11F-8108 (0% moisture)",131
10570,"Beans, Dry, Pinto, 11F-8031 (0% moisture)",251
10571,"Beans, Dry, Pinto, 11F-8120 (0% moisture)",169
10572,"Beans, Dry, Pinto, 11F-8078 (0% moisture)",224
10573,"Beans, Dry, Pinto, 11F-8100 (0% moisture)",282
10574,"Beans, Dry, Pinto, 11F-8032 (0% moisture)",11
10575,"Beans, Dry, Pinto, 11F-8109 (0% moisture)",28
10576,"Beans, Dry, Pinto, 11F-8037 (0% moisture)",191
10577,"Beans, Dry, Pinto, 11F-8182 (0% moisture)",93
10578,"Beans, Dry, Pinto, 11F-8054 (0% moisture)",59
10579,"Beans, Dry, Pinto, 11F-8181 (0% moisture)",285
10580,"Beans, Dry, Pinto, 11F-8055 (0% moisture)",237
10581,"Beans, Dry, Pinto, 11F-8166 (0% moisture)",3
10582,"Beans, Dry, Pinto, 11F-8079 (0% moisture)",90
10583,"Beans, Dry, Pinto, 11F-8118 (0% moisture)",252
10584,"Beans, Dry, Pinto, 11F-8026 (0% moisture)",227
10585,"Beans, Dry, Pinto, 11F-8103 (0% moisture)",69
10586,"Beans, Dry, Pinto, 11F-8070 (0% moisture)",212
10587,"Beans, Dry, Pinto, 11F-8198 (0% moisture)",262
10588,"Beans, Dry, Pinto, 11F-8083 (0% moisture)",98
10589,"Beans, Dry, Pinto, 11F-8126 (0% moisture)",222
10590,"Beans, Dry, Pinto, 11F-8076 (0% moisture)",92
10591,"Beans, Dry, Pinto, 11F-8178 (0% moisture)",254
10592,"Beans, Dry, Pinto, 11F-8065 (0% moisture)",241
10593,"Beans, Dry, Pinto, 11F-8102 (0% moisture)",226
10594,"Beans, Dry, Pinto, 11F-8072 (0% moisture)",245
10595,"Beans, Dry, Pinto, 11F-8189 (0% moisture)",234
10596,"Beans, Dry, Pinto, 465 (0% moisture)",140
10597,"Beans, Dry, Pinto, 761 (0% moisture)",85
10598,"Beans, Dry, Pinto, 435 (0% moisture)",46
10599,"Beans, Dry, Pinto, 743 (0% moisture)",119
10600,"Beans, Dry, Pinto, 326 (0% moisture)",138
10601,"Beans, Dry, Pinto, 667 (0% moisture)",176
10602,"Beans, Dry, Pinto, 365 (0% moisture)",184
10603,"Beans, Dry, Pinto, 696 (0% moisture)",32
10604,"Beans, Dry, Pinto, 334 (0% moisture)",36
10605,"Beans, Dry, Pinto, 684 (0% moisture)",121
10606,"Beans, Dry, Pinto, 360 (0% moisture)",144
10607,"Beans, Dry, Pinto, 784 (0% moisture)",168
10608,"Beans, Dry, Pinto, 436 (0% moisture)",172
10609,"Beans, Dry, Pinto, 825 (0% moisture)",44
10610,"Beans, Dry, Pinto, 377 (0% moisture)",157
10611,"Beans, Dry, Pinto, 805 (0% moisture)",158
10612,"Beans, Dry, Pinto, 462 (0% moisture)",93
10613,"Beans, Dry, Pinto, 633 (0% moisture)",26
10614,"Beans, Dry, Pinto, 270 (0% moisture)",134
10615,"Beans, Dry, Pinto, 442 (0% moisture)",34
10616,"Beans, Dry, Pinto, 591 (0% moisture)",92
10617,"Beans, Dry, Pinto, 814 (0% moisture)",177
10618,"Beans, Dry, Pinto, 503 (0% moisture)",27
10619,"Beans, Dry, Pinto, 676 (0% moisture)",86
10620,"Beans, Dry, Pinto, 356 (0% moisture)",275
10621,"Beans, Dry, Pinto, 816 (0% moisture)",147
10622,"Beans, Dry, Pinto, 218 (0% moisture)",241
10623,"Beans, Dry, Pinto, 563 (0% moisture)",129
10624,"Beans, Dry, Pinto, 366 (0% moisture)",160
10625,"Beans, Dry, Pinto, 717 (0% moisture)",255
10626,"Beans, Dry, Pinto, 437 (0% moisture)",229
10627,"Beans, Dry, Pinto, 657 (0% moisture)",244
10628,"Beans, Dry, Pinto, 456 (0% moisture)",233
10629,"Beans, Dry, Pinto, 700 (0% moisture)",212
10630,"Beans, Dry, Pinto, 394 (0% moisture)",168
10631,"Beans, Dry, Pinto, 735 (0% moisture)",198
10632,"Beans, Dry, Pinto, 391 (0% moisture)",208
10633,"Beans, Dry, Pinto, 702 (0% moisture)",188
10634,"Beans, Dry, Pinto, 361 (0% moisture)",271
10635,"Beans, Dry, Pinto, 747 (0% moisture)",89
10636,"Beans, Dry, Pinto, 358 (0% moisture)",133
10637,"Beans, Dry, Pinto, 720 (0% moisture)",182
10638,"Beans, Dry, Pinto, 398 (0% moisture)",66
10639,"Beans, Dry, Pinto, 765 (0% moisture)",85
10640,"Beans, Dry, Pinto, 516 (0% moisture)",167
10641,"Beans, Dry, Pinto, 776 (0% moisture)",213
10642,"Beans, Dry, Pinto, 389 (0% moisture)",209
10643,"Beans, Dry, Pinto, 736 (0% moisture)",191
10644,"Beans, Dry, Pinto, 452 (0% moisture)",90
10645,"Beans, Dry, Pinto, 728 (0% moisture)",42
10646,"Beans, Dry, Pinto, 497 (0% moisture)",35
10647,"Beans, Dry, Pinto, 715 (0% moisture)",242
10648,"Beans, Dry, Pinto, 373 (0% moisture)",203
10649,"Beans, Dry, Pinto, 821 (0% moisture)",85
10650,"Beans, Dry, Pinto, 479 (0% moisture)",106
10651,"Beans, Dry, Pinto, 734 (0% moisture)",222
10652,"Beans, Dry, Pinto, 368 (0% moisture)",294
10653,"Beans, Dry, Pinto, 640 (0% moisture)",287
10654,"Beans, Dry, Pinto, 510 (0% moisture)",151
10655,"Beans, Dry, Pinto, 718 (0% moisture)",116
10656,"Beans, Dry, Pinto, 426 (0% moisture)",18
10657,"Beans, Dry, Pinto, 783 (0% moisture)",267
10658,"Beans, Dry, Pinto, 498 (0% moisture)",37
10659,"Beans, Dry, Pinto, 634 (0% moisture)",179
10660,"Beans, Dry, Pinto, 427 (0% moisture)",52
10661,"Beans, Dry, Pinto, 695 (0% moisture)",64
10662,"Beans, Dry, Pinto, 382 (0% moisture)",2
10663,"Beans, Dry, Pinto, 661 (0% moisture)",108
10664,"Beans, Dry, Pinto, 464 (0% moisture)",25
10665,"Beans, Dry, Pinto, 770 (0% moisture)",176
10666,"Beans, Dry, Pinto, 455 (0% moisture)",244
10667,"Beans, Dry, Pinto, 639 (0% moisture)",142
10668,"Beans, Dry, Pinto, 469 (0% moisture)",43
10669,"Beans, Dry, Pinto, 758 (0% moisture)",197
10670,"Beans, Dry, Pinto, 355 (0% moisture)",82
10671,"Beans, Dry, Pinto, 632 (0% moisture)",145
10672,"Beans, Dry, Pinto, 511 (0% moisture)",111
10673,"Beans, Dry, Pinto, 815 (0% moisture)",288
10674,"Beans, Dry, Pinto, 325 (0% moisture)",14
10675,"Beans, Dry, Pinto, 751 (0% moisture)",8
10676,"Beans, Dry, Pinto, 349 (0% moisture)",77
10677,"Beans, Dry, Pinto, 714 (0% moisture)",32
10678,"Beans, Dry, Pinto, 408 (0% moisture)",224
10679,"Beans, Dry, Pinto, 711 (0% moisture)",240
10680,"Beans, Dry, Pinto, 480 (0% moisture)",263
10681,"Beans, Dry, Pinto, 808 (0% moisture)",67
10682,"Beans, Dry, Pinto, 499 (0% moisture)",88
10683,"Beans, Dry, Pinto, 710 (0% moisture)",98
10684,"Beans, Dry, Pinto, 343 (0% moisture)",215
10685,"Beans, Dry, Pinto, 764 (0% moisture)",212
10686,"Beans, Dry, Pinto, 468 (0% moisture)",162
10687,"Beans, Dry, Pinto, 773 (0% moisture)",119
10688,"Beans, Dry, Pinto, 371 (0% moisture)",37
10689,"Beans, Dry, Pinto, 669 (0% moisture)",211
10690,"Beans, Dry, Pinto, 421 (0% moisture)",85
10691,"Beans, Dry, Pinto, 663 (0% moisture)",96
10692,"Beans, Dry, Pinto, 340 (0% moisture)",190
10693,"Beans, Dry, Pinto, 704 (0% moisture)",239
10694,"Beans, Dry, Pinto, 362 (0% moisture)",23
10695,"Beans, Dry, Pinto, 665 (0% moisture)",214
10696,"Beans, Dry, Pinto, 432 (0% moisture)",14
10697,"Beans, Dry, Pinto, 787 (0% moisture)",39
10698,"Beans, Dry, Pinto, 336 (0% moisture)",8
10699,"Beans, Dry, Pinto, 793 (0% moisture)",1
10700,"Beans, Dry, Pinto, 466 (0% moisture)",256
10701,"Beans, Dry, Pinto, 820 (0% moisture)",280
10702,"Beans, Dry, Pinto, 450 (0% moisture)",135
10703,"Beans, Dry, Pinto, 801 (0% moisture)",44
10704,"Beans, Dry, Pinto, 484 (0% moisture)",200
10705,"Beans, Dry, Pinto, 729 (0% moisture)",56
10706,"Beans, Dry, Pinto, 322 (0% moisture)",218
10707,"Beans, Dry, Pinto, 678 (0% moisture)",15
10708,"Beans, Dry, Pinto, 494 (0% moisture)",115
10709,"Beans, Dry, Pinto, 809 (0% moisture)",106
10710,"Beans, Dry, Pinto, 496 (0% moisture)",264
10711,"Beans, Dry, Pinto, 727 (0% moisture)",100
10712,"Beans, Dry, Pinto, 482 (0% moisture)",210
10713,"Beans, Dry, Pinto, 647 (0% moisture)",27
10714,"Beans, Dry, Pinto, 513 (0% moisture)",180
10715,"Beans, Dry, Pinto, 660 (0% moisture)",210
10716,"Beans, Dry, Pinto, 489 (0% moisture)",232
10717,"Beans, Dry, Pinto, 738 (0% moisture)",102
10718,"Beans, Dry, Pinto, 492 (0% moisture)",29
10719,"Beans, Dry, Pinto, 650 (0% moisture)",179
10720,"Beans, Dry, Pinto, 463 (0% moisture)",280
10721,"Beans, Dry, Pinto, 653 (0% moisture)",274
10722,"Beans, Dry, Pinto, 440 (0% moisture)",259
10723,"Beans, Dry, Pinto, 709 (0% moisture)",97
10724,"Beans, Dry, Pinto, 517 (0% moisture)",141
10725,"Beans, Dry, Pinto, 724 (0% moisture)",161
10726,"Beans, Dry, Pinto, 454 (0% moisture)",119
10727,"Beans, Dry, Pinto, 812 (0% moisture)",118
10728,"Beans, Dry, Pinto, 353 (0% moisture)",235
10729,"Beans, Dry, Pinto, 692 (0% moisture)",89
10730,"Beans, Dry, Pinto, 506 (0% moisture)",223
10731,"Beans, Dry, Pinto, 642 (0% moisture)",34
10732,"Beans, Dry, Pinto, 420 (0% moisture)",98
10733,"Beans, Dry, Pinto, 795 (0% moisture)",281
10734,"Beans, Dry, Pinto, 224 (0% moisture)",15
10735,"Beans, Dry, Pinto, 413 (0% moisture)",172
10736,"Beans, Dry, Pinto, 621 (0% moisture)",123
10737,"Beans, Dry, Pinto, 744 (0% moisture)",296
10738,"Beans, Dry, Pinto, 451 (0% moisture)",251
10739,"Beans, Dry, Pinto, 691 (0% moisture)",225
10740,"Beans, Dry, Pinto, 512 (0% moisture)",78
10741,"Beans, Dry, Pinto, 749 (0% moisture)",151
10742,"Beans, Dry, Pinto, 388 (0% moisture)",14
10743,"Beans, Dry, Pinto, 659 (0% moisture)",188
10744,"Beans, Dry, Pinto, 352 (0% moisture)",183
10745,"Beans, Dry, Pinto, 802 (0% moisture)",262
10746,"Beans, Dry, Pinto, 416 (0% moisture)",100
10747,"Beans, Dry, Pinto, 754 (0% moisture)",130
10748,"Beans, Dry, Pinto, 333 (0% moisture)",180
10749,"Beans, Dry, Pinto, 643 (0% moisture)",269
10750,"Beans, Dry, Pinto, 425 (0% moisture)",191
10751,"Beans, Dry, Pinto, 708 (0% moisture)",18
10752,"Beans, Dry, Pinto, 367 (0% moisture)",49
10753,"Beans, Dry, Pinto, 807 (0% moisture)",204
10754,"Beans, Dry, Pinto, 324 (0% moisture)",276
10755,"Beans, Dry, Pinto, 668 (0% moisture)",264
10756,"Beans, Dry, Pinto, 397 (0% moisture)",1
10757,"Beans, Dry, Pinto, 733 (0% moisture)",220
10758,"Beans, Dry, Pinto, 414 (0% moisture)",184
10759,"Beans, Dry, Pinto, 671 (0% moisture)",151
10760,"Beans, Dry, Pinto, 428 (0% moisture)",41
10761,"Beans, Dry, Pinto, 681 (0% moisture)",201
10762,"Beans, Dry, Pinto, 459 (0% moisture)",147
10763,"Beans, Dry, Pinto, 775 (0% moisture)",210
10764,"Beans, Dry, Pinto, 390 (0% moisture)",253
10765,"Beans, Dry, Pinto, 631 (0% moisture)",69
10766,"Beans, Dry, Pinto, 410 (0% moisture)",155
10767,"Beans, Dry, Pinto, 782 (0% moisture)",135
10768,"Beans, Dry, Pinto, 381 (0% moisture)",235
10769,"Beans, Dry, Pinto, 781 (0% moisture)",79
10770,"Beans, Dry, Pinto, 515 (0% moisture)",186
10771,"Beans, Dry, Pinto, 740 (0% moisture)",137
10772,"Beans, Dry, Pinto, 383 (0% moisture)",148
10773,"Beans, Dry, Pinto, 810 (0% moisture)",251
10774,"Beans, Dry, Pinto, 520 (0% moisture)",50
10775,"Beans, Dry, Pinto, 686 (0% moisture)",133
10776,"Beans, Dry, Pinto, 372 (0% moisture)",15
10777,"Beans, Dry, Pinto, 791 (0% moisture)",297
10778,"Beans, Dry, Pinto, 475 (0% moisture)",24
10779,"Beans, Dry, Pinto, 677 (0% moisture)",142
10780,"Beans, Dry, Pinto, 329 (0% moisture)",233
10781,"Beans, Dry, Pinto, 682 (0% moisture)",217
10782,"Beans, Dry, Pinto, 393 (0% moisture)",31
10783,"Beans, Dry, Pinto, 705 (0% moisture)",2
10784,"Beans, Dry, Pinto, 328 (0% moisture)",289
10785,"Beans, Dry, Pinto, 630 (0% moisture)",128
10786,"Beans, Dry, Pinto (0% moisture)",243
10787,"Beans, Dry, Small Red, 11F-8014 (0% moisture)",260
10788,"Beans, Dry, Small Red, 11F-8142 (0% moisture)",262
10789,"Beans, Dry, Small Red, 11F-8021 (0% moisture)",300
10790,"Beans, Dry, Small Red, 11F-8111 (0% moisture)",207
10791,"Beans, Dry, Small Red, 11F-8009 (0% moisture)",117
10792,"Beans, Dry, Small Red, 11F-8153 (0% moisture)",90
10793,"Beans, Dry, Small Red, 11F-8017 (0% moisture)",231
10794,"Beans, Dry, Small Red, 11F-8169 (0% moisture)",187
10795,"Beans, Dry, Small Red, 11F-8073 (0% moisture)",229
10796,"Beans, Dry, Small Red, 11F-8154 (0% moisture)",90
10797,"Beans, Dry, Small Red, 11F-8011 (0% moisture)",72
10798,"Beans, Dry, Small Red, 11F-8115 (0% moisture)",242
10799,"Beans, Dry, Small Red, 11F-8050 (0% moisture)",279
10800,"Beans, Dry, Small Red, 11F-8161 (0% moisture)",277
10801,"Beans, Dry, Small Red, 11F-8033 (0% moisture)",153
10802,"Beans, Dry, Small Red, 11F-8199 (0% moisture)",91
10803,"Beans, Dry, Small Red, 11F-8056 (0% moisture)",92
10804,"Beans, Dry, Small Red, 11F-8137 (0% moisture)",223
10805,"Beans, Dry, Small Red, 400 (0% moisture)",60
10806,"Beans, Dry, Small Red, 772 (0% moisture)",91
10807,"Beans, Dry, Small Red, 470 (0% moisture)",155
10808,"Beans, Dry, Small Red, 798 (0% moisture)",35
10809,"Beans, Dry, Small Red, 431 (0% moisture)",4
10810,"Beans, Dry, Small Red, 813 (0% moisture)",226
10811,"Beans, Dry, Small Red, 505 (0% moisture)",187
10812,"Beans, Dry, Small Red, 731 (0% moisture)",219
10813,"Beans, Dry, Small Red, 509 (0% moisture)",174
10814,"Beans, Dry, Small Red, 690 (0% moisture)",121
10815,"Beans, Dry, Small Red, 500 (0% moisture)",83
10816,"Beans, Dry, Small Red, 769 (0% moisture)",268
10817,"Beans, Dry, Small Red, 417 (0% moisture)",292
10818,"Beans, Dry, Small Red, 674 (0% moisture)",58
10819,"Beans, Dry, Small Red, 409 (0% moisture)",287
10820,"Beans, Dry, Small Red, 806 (0% moisture)",92
10821,"Beans, Dry, Small Red, 419 (0% moisture)",275
10822,"Beans, Dry, Small Red, 799 (0% moisture)",147
10823,"Beans, Dry, Small Red, 344 (0% moisture)",155
10824,"Beans, Dry, Small Red, 698 (0% moisture)",236
10825,"Beans, Dry, Small Red, 376 (0% moisture)",146
10826,"Beans, Dry, Small Red, 685 (0% moisture)",29
10827,"Beans, Dry, Small Red, 491 (0% moisture)",251
10828,"Beans, Dry, Small Red, 673 (0% moisture)",215
10829,"Beans, Dry, Small Red, 357 (0% moisture)",143
10830,"Beans, Dry, Small Red, 760 (0% moisture)",221
10831,"Beans, Dry, Small Red, 240 (0% moisture)",153
10832,"Beans, Dry, Small Red, 330 (0% moisture)",154
10833,"Beans, Dry, Small Red, 606 (0% moisture)",270
10834,"Beans, Dry, Small Red, 797 (0% moisture)",223
10835,"Beans, Dry, Small Red, 488 (0% moisture)",2
10836,"Beans, Dry, Small Red, 722 (0% moisture)",132
10837,"Beans, Dry, Small Red, 473 (0% moisture)",111
10838,"Beans, Dry, Small Red, 804 (0% moisture)",183
10839,"Beans, Dry, Small Red, 405 (0% moisture)",97
10840,"Beans, Dry, Small Red, 755 (0% moisture)",114
10841,"Beans, Dry, Small Red, 487 (0% moisture)",251
10842,"Beans, Dry, Small Red, 646 (0% moisture)",129
10843,"Beans, Dry, Small Red, 508 (0% moisture)",75
10844,"Beans, Dry, Small Red, 670 (0% moisture)",285
10845,"Beans, Dry, Small Red, 374 (0% moisture)",253
10846,"Beans, Dry, Small Red, 746 (0% moisture)",196
10847,"Beans, Dry, Small Red, 370 (0% moisture)",45
10848,"Beans, Dry, Small Red, 786 (0% moisture)",211
10849,"Beans, Dry, Small Red, 347 (0% moisture)",274
10850,"Beans, Dry, Small Red, 649 (0% moisture)",58
10851,"Beans, Dry, Small Red, 403 (0% moisture)",283
10852,"Beans, Dry, Small Red, 759 (0% moisture)",104
10853,"Beans, Dry, Small Red, 332 (0% moisture)",32
10854,"Beans, Dry, Small Red, 635 (0% moisture)",102
10855,"Beans, Dry, Small Red, 493 (0% moisture)",252
10856,"Beans, Dry, Small Red, 811 (0% moisture)",300
10857,"Beans, Dry, Small Red, 439 (0% moisture)",230
10858,"Beans, Dry, Small Red, 774 (0% moisture)",129
10859,"Beans, Dry, Small Red, 369 (0% moisture)",1
10860,"Beans, Dry, Small Red, 785 (0% moisture)",85
10861,"Beans, Dry, Small Red, 471 (0% moisture)",218
10862,"Beans, Dry, Small Red, 757 (0% moisture)",180
10863,"Beans, Dry, Small Red, 323 (0% moisture)",107
10864,"Beans, Dry, Small Red, 703 (0% moisture)",245
10865,"Beans, Dry, Small Red (0% moisture)",66
10866,"Beans, Dry, Medium Red, 490 (0% moisture)",88
10867,"Beans, Dry, Medium Red, 756 (0% moisture)",256
10868,"Beans, Dry, Medium Red (0% moisture)",75
10869,"Beans, Dry, Cranberry, 11F-8022 (0% moisture)",8
10870,"Beans, Dry, Cranberry, 11F-8131 (0% moisture)",120
10871,"Beans, Dry, Cranberry, 378 (0% moisture)",273
10872,"Beans, Dry, Cranberry, 750 (0% moisture)",49
10873,"Beans, Dry, Cranberry (0% moisture)",73
10874,"Beans, Dry, Light Tan, 11F-8086 (0% moisture)",50
10875,"Beans, Dry, Light Tan, 11F-8174 (0% moisture)",172
10876,"Beans, Dry, Light Tan (0% moisture)",279
10877,"Beans, Dry, Black, 11F-8045 (0% moisture)",293
10878,"Beans, Dry, Black, 11F-8177 (0% moisture)",19
10879,"Beans, Dry, Black, 11F-8036 (0% moisture)",166
10880,"Beans, Dry, Black, 11F-8122 (0% moisture)",57
10881,"Beans, Dry, Black, 11F-8003 (0% moisture)",222
10882,"Beans, Dry, Black, 11F-8117 (0% moisture)",101
10883,"Beans, Dry, Black, 11F-8016 (0% moisture)",283
10884,"Beans, Dry, Black, 11F-8112 (0% moisture)",108
10885,"Beans, Dry, Black, 11F-8013 (0% moisture)",288
10886,"Beans, Dry, Black, 11F-8180 (0% moisture)",29
10887,"Beans, Dry, Black, 11F-8039 (0% moisture)",4
10888,"Beans, Dry, Black, 11F-8116 (0% moisture)",107
10889,"Beans, Dry, Black, 11F-8023 (0% moisture)",288
10890,"Beans, Dry, Black, 11F-8168 (0% moisture)",24
10891,"Beans, Dry, Black, 11F-8062 (0% moisture)",296
10892,"Beans, Dry, Black, 11F-8150 (0% moisture)",231
10893,"Beans, Dry, Black, 11F-8046 (0% moisture)",98
10894,"Beans, Dry, Black, 11F-8146 (0% moisture)",125
10895,"Beans, Dry, Black, 11F-8000 (0% moisture)",250
10896,"Beans, Dry, Black, 11F-8129 (0% moisture)",179
10897,"Beans, Dry, Black, 11F-8044 (0% moisture)",237
10898,"Beans, Dry, Black, 11F-8158 (0% moisture)",77
10899,"Beans, Dry, Black, 11F-8029 (0% moisture)",267
10900,"Beans, Dry, Black, 11F-8119 (0% moisture)",124
10901,"Beans, Dry, Black, 11F-8002 (0% moisture)",34
10902,"Beans, Dry, Black, 11F-8135 (0% moisture)",185
10903,"Beans, Dry, Black, 11F-8020 (0% moisture)",39
10904,"Beans, Dry, Black, 11F-8140 (0% moisture)",137
10905,"Beans, Dry, Black, 11F-8015 (0% moisture)",26
